region_name_eng,region_name_mm,capital,latitude,longitude,district_name_eng,district_name_mm,township_name_eng,township_name_mm
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Gangaw,ဂန့်ဂေါမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Saw,ဆောမြို့နယ်
Magway Region,မကွေးတိုင်းဒေသကြီး,Magway,20.1500,94.9500,Gangaw,ဂန့်ဂေါ,Tilin,ထီးလင်းမြို့နယ်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Kyaukse,ကျောက်ဆည်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Myittha,မြစ်သား
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Sintgaing,စဉ့်ကိုင်
Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Mandalay,21.9769,96.0869,Kyaukse,ကျောက်ဆည်,Tada-U,တံတားဦး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Lewe,လယ်ဝေး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Pyinmana, ပျဉ်းမနား
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Dekkhinathiri,ဒက္ခိဏသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Zabuthiri,ဇမ္ဗူသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Lewe,လယ်ဝေး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Pyinmana, ပျဉ်းမနား
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Dekkhinathiri,ဒက္ခိဏသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Zabuthiri,ဇမ္ဗူသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Lewe,လယ်ဝေး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Pyinmana, ပျဉ်းမနား
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Dekkhinathiri,ဒက္ခိဏသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Zabuthiri,ဇမ္ဗူသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Lewe,လယ်ဝေး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Pyinmana, ပျဉ်းမနား
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Dekkhinathiri,ဒက္ခိဏသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Zabuthiri,ဇမ္ဗူသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Lewe,လယ်ဝေး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Pyinmana, ပျဉ်းမနား
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Dekkhinathiri,ဒက္ခိဏသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Zabuthiri,ဇမ္ဗူသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Lewe,လယ်ဝေး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Pyinmana, ပျဉ်းမနား
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Dekkhinathiri,ဒက္ခိဏသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Zabuthiri,ဇမ္ဗူသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Lewe,လယ်ဝေး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Pyinmana, ပျဉ်းမနား
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Dekkhinathiri,ဒက္ခိဏသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Zabuthiri,ဇမ္ဗူသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Lewe,လယ်ဝေး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Pyinmana, ပျဉ်းမနား
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Dekkhinathiri,ဒက္ခိဏသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Zabuthiri,ဇမ္ဗူသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Lewe,လယ်ဝေး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Pyinmana, ပျဉ်းမနား
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Dekkhinathiri,ဒက္ခိဏသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Zabuthiri,ဇမ္ဗူသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Lewe,လယ်ဝေး
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Pyinmana, ပျဉ်းမနား
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Dekkhinathiri,ဒက္ခိဏသီရိ
Nay Pyi Taw,နေပြည်တော်,Nay Pyi Taw,19.8028,96.1583,Dekkhina[South Naypyidaw],ဒက္ခိဏ,Zabuthiri,ဇမ္ဗူသီရိ
